X,Y,Z
-10.492701618918467,-10.790563246432322,29.19729055356743
-10.522487781669852,-10.557029488670672,29.55091774325446
-10.525941952369934,-10.288264063746265,29.873755408153663
-10.502174163507567,-9.988151016517156,30.160058633859368
-10.450771848808525,-9.661416386590192,30.4047634190919
-10.371836302586692,-9.313485884291389,30.603662311842058
-10.266001260757161,-8.950303432592072,30.75354416017616
-10.134431477940652,-8.578121520066961,30.85228791246962
-9.978800482153282,-8.203277140823474,30.898904082349432
-9.801248148020301,-7.831968514868593,30.893521965700977
-9.60432018470513,-7.470047561644079,30.837325382299376
-9.390892922399026,-7.122841271629698,30.732443991208115
-9.164087757322093,-6.79501196953452,30.581810548293756
-8.927180178543336,-6.490462465465736,30.38899646034794
-8.683508407235577,-6.212287822336796,30.15803850011818
-8.436386348745698,-5.962771489524285,29.893268675449317
-8.189024862823556,-5.7434203145483576,29.599157284053128
-7.944464407996037,-5.55503072381611,29.280176540679868
-7.705521039578044,-5.397777246944122,28.94068927163522
-7.4747466603146515,-5.271314464731775,28.584864419157785
-7.254403440756364,-5.174884186446092,28.216618769887464
-7.046451515325336,-5.1074209450855905,27.839582579167168
-6.852548458301362,-5.067650471415855,27.457085650968402
-6.674058659612811,-5.054177435556158,27.07215990452702
-6.512070537207146,-5.0655602534398705,26.687554407216233
-6.367419508830419,-5.100372033670017,26.3057591464992
-6.240714761314378,-5.157247735965702,25.929034319820722
-6.132368058779511,-5.234918319510747,25.559442525361465
-6.042623084852634,-5.332233103346529,25.1988818502807
-5.971584086702023,-5.448171784261999,24.849118416047517
-5.919242856458021,-5.58184760967751,24.51181741757143
-5.88550333177997,-5.7325031319113515,24.188572068997065
-5.870203311793108,-5.899499818459808,23.88093014331351
-5.873132962459778,-6.082302595417492,23.590417973214272
-5.894049925755549,-6.280460184985171,23.318561879203237
-5.932690951678511,-6.493581883218432,23.06690702129471
-5.988780044832503,-6.721311225171785,22.83703364555239
-6.062033162866431,-6.963296811676642,22.630570627075166
-6.152159527747452,-7.21916043280327,22.449206105639153
-6.258859618253034,-7.488462523912782,22.294694875878857
-6.381819908819009,-7.770664937185393,22.168862036125944
-6.520704411655647,-8.065091011302757,22.07360222383817
-6.675143071620358,-8.370882982432176,22.010873576580547
-6.84471706270154,-8.686956910111324,21.982685363307002
-7.028941047442518,-9.011955502664373,21.991078042141403
-7.227242492964703,-9.344199529642438,22.038094333854996
-7.438938196632477,-9.681638914040116,22.125739777319257
-7.663208268373241,-10.0218051123743,22.25593118516064
-7.899067952773347,-10.361767017610376,22.430431484901412
-8.14533785925705,-10.69809334911818,22.65076966313314
-8.400613408243162,-11.026825299434678,22.918144986567306
-8.663234597362313,-11.343464040086236,23.233315418200036
-8.931257541634706,-11.642978467523003,23.59647124164147
-9.202429634223535,-11.919839177176723,24.007096400982583
-9.474170588518854,-12.168084929466913,24.463821976415346
-9.74356202261366,-12.381427618440368,24.964278513951154
-10.00734858219633,-12.553400748082943,25.504956499533545
-10.261953798784992,-12.677554440971225,26.08108689799335
-10.503513863003615,-12.747696872528266,26.68655602692848
-10.72793216395608,-12.758177673597336,27.313870641096738
-10.930956714920205,-12.704203389041492,27.954189403514672
-11.108281382332333,-12.582168891623736,28.59743532618583
-11.255670133261473,-12.389982405597321,29.232499775302724
-11.369101360495058,-12.127356472440084,29.847541997104486
-11.44492687168956,-11.79603398538716,30.430378993548636
-11.480037583059321,-11.399918547016743,30.968949683774547
-11.472025679455063,-10.945082822027135,31.45182595917623
-11.41933139371227,-10.439637633360071,31.868733312245443
-11.32136201767705,-9.893457779362222,32.211037241574985
-11.178571593845566,-9.317776430750694,32.47215041973395
-10.99249207753608,-8.724676129988763,32.64782071780698
-10.765710482781348,-8.126518044505863,32.736271497711826
-10.5017912389538,-7.5353595869386565,32.73818166277533
-10.205148073752285,-6.962412044322215,32.65651121802611
-9.880874470809278,-6.417584059008542,32.496195377506595
-9.534545429629205,-5.9091447972047,32.26374359236905
-9.172005366386754,-5.443524779415321,31.9667871917646
-8.799157307689612,-5.025255597519376,31.61361991820611
-8.421767136672589,-4.657034940439221,31.21277019885982
-8.045293917049252,-4.339892566250442,30.772634298380826
-7.674753781969371,-4.0734270620382835,30.30118782972969
-7.314621109976263,-3.856082291425502,29.80578165176978
-6.9687672281211865,-3.685435382610817,29.293018617029254
-6.640434043570149,-3.558473571147668,28.76870086706544
-6.332237996327901,-3.471843761366359,28.2378336010603
-6.046198572831747,-3.4220651340983204,27.704670114862406
-5.783785228958404,-3.405700714057672,27.172783765098632
-5.545976777468331,-3.4194881173228664,26.645154612871533
-5.333327911453784,-3.4604326466903834,26.124261173423307
-5.1460383849774445,-3.52586762260727,25.612170429001683
-4.984021308740427,-3.613487572672613,25.1106217188245
-4.846967935133645,-3.7213599261697916,24.621102130266536
-4.7344071342372605,-3.8479204232149886,24.144912529165126
-4.645758463135033,-3.991956755233132,23.683224414090517
-4.580378292344843,-4.152584154797737,23.237128431849037
-4.537598878590132,-4.329215848649611,22.807675736864102
-4.51676057559608,-4.521530537699932,22.395913500347795
-4.517237571806465,-4.729438401961525,22.00291584907889
-4.538457654821971,-4.953046556420169,21.629811394865634
-4.579916544981791,-5.192624403232285,21.27780834492263
-4.64118733080684,-5.448568926996236,20.948217986553757
-4.72192549042578,-5.721369651130456,20.642477130995683
-4.821869906496247,-6.011572702434573,20.362169886127344
-4.94084018609008,-6.319743207180361,20.109048904209782
-5.078730488199108,-6.646425057914076,19.885056012135585
-5.235499945170605,-6.992096941746886,19.692341867603556
-5.411159644828233,-7.357123409295994,19.53328398268556
-5.605756021275009,-7.7416996955741615,19.41050210275798
-5.819350388704924,-8.145788994190355,19.32686951018478
-6.051994249253467,-8.569050957120398,19.285518326743016
-6.30369992004016,-9.010760377266953,19.289836309170393
-6.57440596576284,-9.469715355108477,19.34345196895597
-6.863936904697404,-9.944134811739476,19.45020411436416
-7.171956695401611,-10.43154605869254,19.614091143843627
-7.497915631730704,-10.928664349784999,19.83919467933143
-7.840990503536133,-11.431268004100668,20.129571520504502
-8.200018253592587,-11.934074873724507,20.48910758525968
-8.57342391560578,-12.43062867400367,20.921327701028908
-8.95914439144557,-12.913206971050982,21.429156120598652
-9.35455064940611,-13.372766292232503,22.01462481548536
-9.75637221368875,-13.798943582502584,22.67853034977268
-10.160629350570133,-14.180136532992217,23.420045837911275
-10.562580068812341,-14.50368733449814,24.236302396755764
-10.956690795380922,-14.756194034043803,25.121964587145506
-11.33664111924721,-14.923969534871397,26.068836084964918
-11.695373960809627,-14.993658961994614,27.065543989613346
-12.025202460928126,-14.953010497288648,28.09736063590404
-12.317983264564178,-14.791772578731054,29.14622747191606
-12.565362195980866,-14.502662744779286,30.191042810112116
-12.759092250860707,-14.082323652371908,31.20826043711889
-12.891415391011828,-13.532155507028323,32.17281682466663
-12.955489402613477,-12.858898801584234,33.059361420444226
-12.945830342510552,-12.074844780902824,33.84371172076442
-12.858731786349779,-11.19757932801823,34.504401661001204
-12.692616540516624,-10.249219970843024,35.02415097572812
-12.448276883549264,-9.255179222558468,35.39106780566853
-12.128967117450184,-8.242566845232396,35.599416333210165
-11.740327090228405,-7.238410468606872,35.649836786616646
-11.290135428066252,-6.2679105033033915,35.54898753745465
-10.787912935589967,-5.352940481843884,35.308670120788804
-10.244415690215359,-4.510958107645271,34.9445761429097
-9.67106993195835,-3.754417278565624,34.474842079257435
-9.079404666619077,-3.090686600311115,33.91860527769151
-8.48053285998828,-2.522405610526518,33.29472508037229
-7.8847201350421035,-2.04816065413424,32.62077918155858
-7.301064186951317,-1.663343541068714,31.912383472211552
-6.737292122363057,-1.3610644771121871,31.18282835920218
-6.199669357837969,-1.1330173880281993,30.442985159420218
-5.693004160856992,-0.970230211802813,29.70141555366024
-5.220726765951574,-0.8636662514214394,28.96461305189046
-4.785020714498561,-0.8046697771193172,28.237313025663163
-4.386985620760637,-0.7852676019119383,27.522821627163946
-4.026813818875767,-0.7983486724945162,26.82332929388661
-3.7039673042376418,-0.8377475243660083,26.14018852738312
-3.4173453262504783,-0.8982568579885379,25.47414672771415
-3.165436479424284,-0.9755914181570579,24.825532687062633
-2.9464519732975614,-1.0663212503266066,24.19440020871477
-2.7584389010004657,-1.167788207969472,23.580634846670986
-2.5993738316973665,-1.2780158134564636,22.984030641636352
-2.4672380298732763,-1.395619450229162,22.404343566479323
-2.3600761719088648,-1.5197214192757431,21.841327658534905
-2.2760406966455524,-1.6498735635198452,21.29475883740303
-2.213423983332982,-1.785988845553583,20.764450395487856
-2.170680469555042,-1.9282823473702737,20.25026322372198
-2.146440657336565,-2.0772215465411623,19.75211305273497
-2.1395187462570244,-2.233485329883003,19.269976365813285
-2.1489154046196224,-2.3979309687902663,18.803896166719344
-2.1738169610366866,-2.5715681510005473,18.35398844358731
-2.213592080033073,-2.7555391047674,17.92044993638938
-2.2677867825065054,-2.951103835630779,17.503567666804344
-2.3361184878189327,-3.1596295023614216,17.103730605078706
-2.418469589273182,-3.38258297115512,16.721443811227854
-2.5148809274613755,-3.6215255929781116,16.357345383417766
-2.625545394013049,-3.8781092374509583,16.012226562947564
-2.75080177835684,-4.154072578397699,15.687055373060984
-2.8911288583609256,-4.451236552379653,15.383004198806821
-3.0471396277627982,-4.771497793522339,15.101481738025065
-3.2195754443387523,-5.116818676941975,14.844169758448643
-3.4092997675990744,-5.489212370128434,14.613065069210842
-3.6172910278520103,-5.890720987911184,14.410527038609695
-3.8446340238579277,-6.323384564196818,14.23933083935161
-4.092509077891817,-6.789198087015663,14.102726344716725
-4.362177978804202,-7.290053292067443,14.004502190218119
-4.654965510130526,-7.827661282629098,13.949053897828627
-4.972235087380383,-8.403451364705914,13.941454060176088
-5.315356715112936,-9.018440805054269,13.98752130921158
-5.68566512410707,-9.673069624048317,14.093883039895875
-6.084405574101194,-10.366994169926013,14.268024504877095
-6.5126644336836765,-11.09883331068622,14.518313822555431
-6.971281321383931,-11.86586195831864,14.853988556866184
-7.460739385077402,-12.663648778977635,15.285084813671222
-7.981030324467426,-13.485638976273478,15.822284384014381
-8.531491189648031,-14.32268976264996,16.476649736585248
-9.110611046948224,-15.162576477498973,17.25921142549741
-9.715807590003298,-15.989502183121969,18.18036915504514
-10.343177049315164,-16.78366360023518,19.249068577622108
-10.987225704407166,-17.520951294713527,20.47172412375264
-11.640598263437802,-18.172890443940126,21.850877944761994
-12.293827481488034,-18.70695613467943,23.383621035668757
-12.935140346807174,-19.087416239099223,25.059858722286055
-13.550367936036379,-19.27685347737494,26.860579902131843
-14.123016490170235,-19.23848055819947,28.756382344083253
-14.634562896973158,-18.93927174943386,30.706599263267073
-15.065033782219228,-18.353780060387688,32.65943625264619
-15.393908410036074,-17.468296614261693,34.55352111898724
-15.601347230458636,-16.28477060942981,36.321147470740456
-15.669689568355754,-14.823711792866767,37.893227146648194
-15.585091790806855,-13.125236692766027,39.20557070985421
-15.339106281002772,-11.24758584502382,40.20566901058634
-14.929954237404877,-9.262869444732324,40.858796983785936
-14.363245758137621,-7.250428245124962,41.152171233387406
-13.651964006836355,-5.2888452858912,41.0961768278618
-12.815652134741839,-3.448071486220952,40.72231003392594
-11.87889406988975,-1.7831437739074374,40.07827461338589
-10.869319040291519,-0.33054688937386745,39.221338383711895
-9.815441825199754,0.8924416490362086,38.21136422279672
-8.744653477776158,1.8858077473937198,37.1047974193038
-7.68160735525917,2.663132654091406,35.950428802022394
-6.6471333543241125,3.2472220511812875,34.78717930679814
-5.657697813773573,3.6659026901894376,33.64367401189715
-4.725337763377272,3.948545684475156,32.53910367522197
-3.857949418592029,4.123548207714514,31.484812123550014
-3.059799655961375,4.216755014696891,30.486132729483796
-2.3321441888955485,4.250658145253411,29.544144934598464
-1.6738639554806527,4.24416325016124,28.657169592751494
-1.0820612349164636,4.212721742599073,27.82193688475525
-0.5525829371649098,4.168667773229334,27.03443433891688
-0.08045786612548539,4.121645544406772,26.29048074305714
0.3397524749277403,4.079053646247564,25.58608506852133
0.7136825920597227,4.0464644455074374,24.91764815241085
1.0469607774044942,4.027998009614638,24.2820564473547
1.3450645006255086,4.026643440240727,23.67670650136721
1.6132223945870305,4.0445280919462805,23.099488612812195
1.8563529643229555,4.083138958174219,22.54874948273851
2.0790315637080816,4.143502019162331,22.023246967619645
2.2854786092535067,4.226325580998775,21.52210509663772
2.4795633064280334,4.332113227535055,21.04477406117185
2.6648182985387354,4.461251325518052,20.59099757619014
2.844461601236667,4.614075264591736,20.160788549157942
3.0214229675721738,4.790917871504768,19.75441312033387
3.198372457965433,4.9921427485830705,19.372382663385462
3.377749487027197,5.21816465777017,19.01545311109485
3.561791004101494,5.46945849764418,18.68463089142572
3.7525577534557626,5.746557891575786,18.38118474839652
3.951957767267765,6.05004391017466,18.106662725489766
4.161766381558454,6.3805239819349175,17.86291356637463
4.3836421415961,6.738600597379712,17.652111706652082
4.619137987174462,7.1248289833984035,17.47678486334861
4.869707086796856,7.539662521413577,17.339842949086016
5.136702630258528,7.983384319571474,17.244606617236233
5.421370799189822,8.456023051162838,17.194833153103676
5.724836024387124,8.957250980892587,17.194736633489413
6.048077520037671,9.486262080819564,17.248998254211937
6.39189597611586,10.041628379777235,17.362761451834857
6.756869216481998,10.621133318709475,17.541604920129416
7.143295626704745,11.221582063212225,17.791484876579357
7.551124270355493,11.838590656942902,18.118636060639098
7.979870909014235,12.466358821040709,18.52941912471984
8.428519700216881,13.09743536101145,19.030100622367534
8.895411266296339,13.722490743534719,19.626551192063754
9.378119214020177,14.330118544738088,20.323848481225582
9.87331914709197,14.906695999770193,21.125774789028853
10.376656832359792,15.436343233741528,22.034206464998853
10.882625472497965,15.901029723858288,23.048403990762765
11.384465897633998,16.28088307521615,24.1642293954605
11.874107615392212,16.554756240849255,25.373341526446534
12.342172477937916,16.70110093227932,26.66244865724559
12.778065323372058,16.69917281666025,28.01272870916212
13.170176072700878,16.53055460572209,29.399553821226764
13.506213926003,16.18092535717709,30.792668866694946
13.77368506912041,15.641932272224619,32.15696142419695
13.96050978943083,14.912946174488662,33.45391294278636
14.055753427936613,14.00242266245905,34.64373190822743
14.050420351388857,12.928571860400865,35.688045060714124
13.938235502290057,11.719083493962334,36.55288255091278
13.716320301457285,10.409771746842214,37.21157247232024
13.385665445995778,9.04218524426948,37.647101508505855
12.951317425823149,7.660434658662578,37.85353546741747
12.42222914910709,6.307667656024649,37.83623506379417
11.810772999798846,5.022711320195071,37.61082172562182
11.131966831838469,3.837371869564577,37.201087512068675
10.40250733561108,2.7747361408570153,36.63623347548107
9.639730216135673,1.8486039586410272,35.94790938006474
8.860617590386209,1.063960896993434,35.16749889764082
8.080951921046932,0.41823661990839966,34.323972433430896
7.314680390933079,-0.09698291813649673,33.44246400204375
6.573514060026121,-0.49411193609621745,32.543570971493764
5.866751460413887,-0.7878430933736633,31.643261894662377
5.201292005035132,-0.9937057828517346,30.753220781285112
4.581792226246446,-1.1269717774011654,29.881449354347136
4.010915825881685,-1.201906159885395,29.03297519960892
3.4896336273049764,-1.2313188640450883,28.21055508324026
3.01753837816997,-1.2263532763933893,27.415305097214784
2.593149212713634,-1.196446350542708,26.647224613855276
2.214189656388,-1.1494024027616851,25.90560631836616
1.8778304504730317,-1.091534530471288,25.18934020076417
1.5808939523785996,-1.0278397595973205,24.49712729428651
1.3200205811810077,-0.9621846592372021,23.827621509839254
1.0918000571391868,-0.8974865578499388,23.179517234045978
0.8928713956402743,-0.8358816586783687,22.551598015719996
0.7199960902084099,-0.7788756192544518,21.942758720402388
0.5701089192621238,-0.7274749626743146,21.352010613852105
0.44035053106848,-0.6822994326055429,20.778476264501776
0.3280855347010777,-0.6436764201589847,20.22137905494011
0.23090933921507145,-0.6117191258374252,19.680030470916883
0.14664649270982177,-0.5863903479165498,19.153817141767775
0.07334280864718462,-0.5675538275370893,18.64218876377516
0.009253145028757237,-0.5550150076731692,18.144647470156787
-0.04717367024143541,-0.5485529275337558,17.660738847942348
-0.09731159597066745,-0.5479448072196907,17.190044584546353
-0.14237491709556976,-0.5529846992859894,16.732176609462062
-0.18343589531461174,-0.5634974065038831,16.2867725447169
-0.22144204643353887,-0.5793486960916798,15.85349226670381
-0.257232711399353,-0.6004526844255822,15.432015394533654
-0.2915547087019759,-0.6267771251502208,15.022039544733575
-0.3250769503468004,-0.6583472086995282,14.623279221762122
-0.3584039761820732,-0.6952483725748354,14.235465244210532
-0.39208841582134946,-0.7376285287168,13.858344635509901
-0.4266424271108945,-0.785700035919176,13.491680934575863
-0.46254818799172265,-0.8397416801537024,13.135254906023563
-0.5002675372079206,-0.9001008724339419,12.788865651788297
-0.5402508707305227,-0.9671962308947892,12.452332146874188
-0.5829454067469494,-1.041520679540643,12.125495242349958
-0.6288029340263188,-1.1236451690737836,11.808220199515661
-0.6782871575310653,-1.214223103839572,11.500399841319759
-0.731880752161916,-1.3139955417214797,11.201958431595017
-0.7900922311178723,-1.4237972192835786,10.912856420539942
-0.8534627299344429,-1.544563441032013,10.633096227208641
-0.9225728010441999,-1.6773378576660458,10.36272926779248
-0.9980493067063845,-1.823281141711261,10.101864483507791
-1.080572490206872,-1.983680547729868,9.850678675408407
-1.1708832959591717,-2.1599603156453555,9.609429017023203
-1.2697909979277902,-2.353692836160092,9.378468191104488
-1.3781811817510203,-2.566610442384106,9.158262685760802
-1.497024107814329,-2.80061761594007,8.949414889599641
-1.6273834586269031,-3.0578032915630495,8.752689746755301
-1.7704254419205179,-3.340452801939323,8.569046871806073
-1.9274281779223985,-3.6510588117091256,8.399679181505459
-2.0997912413010713,-3.9923303300108883,8.246059272994714
-2.2890451501720532,-4.367198543908241,8.109994961641563
-2.496860489545672,-4.77881775416868,7.993695575798838
-2.7250562160079728,-5.230559087213099,7.899850772815434
-2.9756065031284855,-5.72599386228324,7.831723761078426
-3.250645239043961,-6.268862462994675,7.793260839851173
-3.5524669614390323,-6.863023242840137,7.789219029984025
-3.883522589579143,-7.5123743270203605,7.825313155775562
-4.246407763323265,-8.220739104722464,7.908382892291793
-4.643840897463185,-8.991703702314146,8.046578785376164
-5.078627177948281,-9.828391800098801,8.249563765006242
-5.553603640163333,-10.733158904491551,8.528722775054467
-6.071559166596154,-11.707184876197505,8.89736727134404
-6.63512173755629,-12.749940675933438,9.370912800609327
-7.246603631394004,-13.85850388344919,9.966995877907468
-7.907793656599523,-15.026699176175686,10.705480166838177
-8.619684208557139,-16.244047126720048,11.608281059972406
-9.38212050037343,-17.494521064437475,12.698912463385609
-10.193360556779835,-18.755142324345883,14.001631844924063
-11.04953873353644,-19.994495039214762,15.540034275783881
-11.944034364104272,-21.17131882770524,17.334932835696037
-12.866762810464369,-22.233444926487454,19.401377556192667
-13.803431022066677,-23.117474832034624,21.744732111313894
-14.734835403063471,-23.74974167197455,24.35587728082905
-15.63632602995458,-24.049199739810287,27.205872564025164
-16.47761340094015,-23.93288009739453,30.24079390789622
-17.22314007058559,-23.32432193916563,33.377940195178205
-17.833258257443592,-22.164828547046106,36.505042428070276
-18.266415286403845,-20.426454080472723,39.48428574710272
-18.482419165810732,-18.124422212424925,42.162552391139045
-18.44661947047215,-15.325595692792806,44.38804934539035
-18.134517092704215,-12.149298634487518,46.03142234854583
-17.535995246882546,-8.75789428028791,47.00713439009943
-16.658185150223083,-5.3372251542686175,47.289394731081735
-15.526089150627637,-2.07058981406496,46.917429053001904
-14.180539216971368,0.8872529838514995,45.987779232064064
-12.673759996889082,3.4291445422780598,44.635621195213545
-11.063469542972367,5.503211801128255,43.01073641410644
-9.406801408562306,7.108887934467501,41.254937281560515
-7.755232474259325,8.28466468202871,39.486086650366296
-6.151242758630521,9.092590757139195,37.790629333885676
-4.62685940705355,9.603910227492802,36.22357188779496
-3.2037824435989144,9.888364234704127,34.813250546981365
-1.8945677757686104,10.007762317219683,33.568095521751296
-0.704334766469781,10.013176037526602,32.48334246790037
0.3674163139298574,9.944622016852662,31.546593722029574
1.3251368842221378,9.832145032760586,30.741889386424027
2.1758376990759825,9.697489794848904,30.052395049792047
2.9280029086532746,9.55585811167307,29.46199948728463
3.5907884289552543,9.417492143044148,28.956141971080275
4.173458800364144,9.288984186351772,28.522140403355
4.685011338962907,9.174303029874178,28.149221920588598
5.133940508054034,9.075568935675642,27.828393139926657
5.528103350816195,8.993623440422791,27.5522369661203
5.874655359776855,8.928440009298184,27.314687445793563
6.180033824728988,8.879415359902113,27.1108108601231
6.4499719782463005,8.845573395913302,26.93660677653328
6.689532120013001,8.825706226886343,26.788834267844013
6.903149530700335,8.818470485296645,26.66486380690039
7.094681626159966,8.822452228291844,26.562552975970416
7.267458686373154,8.836209995908536,26.4801431271619
7.424333817326692,8.858302866274963,26.416173887998077
7.567730722221519,8.887308375253223,26.3694125596602
7.699688487524689,8.921833758175971,26.338795791028534
7.821903014589817,8.960522969826663,26.32338131002214
7.935765010113502,9.002061227982951,26.3223078913881
8.042394631900446,9.04517831903578,26.33476210607035
8.14267300061398,9.088651538835194,26.359950718817764
8.237270854436101,9.131308873462432,26.39707787462191
8.326674656338735,9.172032821780885,26.445326442427586
8.41121047288295,9.209765102670257,26.503843069738483
8.49106593586168,9.243512360052476,26.571726648055844
8.56631057828076,9.272352868509872,26.648020000055933
8.636914807303672,9.295444145576221,26.731704678018456
8.702767741130927,9.312031290585022,26.82169881175188
8.763694096076337,9.321455793383391,26.916857965306214
8.819470265807043,9.323164489996138,27.015978957264487
8.869839688225952,9.31671828836952,27.117806571764923
8.914527548240308,9.301800248310341,27.22104303956653
8.953254818247311,9.278222578654015,27.324360104129333
8.985751594287981,9.245932114398517,27.426413411423603
9.011769646299035,9.205013859282158,27.525858879495324
9.031094067597348,9.155692226267599,27.621370620950525
9.043553883464373,9.09832967939444,27.7116599152191
9.04903146305738,9.033422573535283,27.795494664531194
9.047470574105171,8.961594099950133,27.871718724347165
9.038882926689666,8.88358436961741,27.93927048086164
9.023353070982441,8.800237796058093,27.997200058902084
9.001041543490008,8.712488066668557,28.04468458475573
8.972186195807863,8.621341107964472,28.081040999514688
8.937101687023524,8.527856547513426,28.105736016309926
8.896177173072514,8.433128246740866,28.11839293391643
8.84987228043935,8.338264519111853,28.118795152407817
8.798711504306599,8.24436865465729,28.106886375356865
8.743277219341667,8.152520344305657,28.08276761862213
8.684201531838067,8.06375853851862,28.046691269524743
8.622157232506122,7.9790661891901316,27.999052544863172
8.557848128174523,7.899357218369835,27.940378776184527
8.491999037194054,7.825465939972424,27.871317002669688
8.42534572747189,7.758139039467022,27.792620374876904
8.358625058671404,7.698030099457308,27.705133867639915
8.292565562749994,7.64569655289172,27.60977977075349
8.227878661764166,7.601598855712183,27.507543376244193
8.165250681158968,7.566101600619509,27.399459216413067
8.105335773105022,7.539476245035784,27.286598133123817
8.048749820298099,7.52190509930734,27.170055381434157
7.996065348199023,7.513486214309659,27.050939894426072
7.947807434810087,7.514238818401941,26.9303647648655
7.904450573169272,7.524108978961289,26.809438935947423
7.866416413748474,7.54297520002311,26.689260039635545
7.834072292375938,7.570653711406549,26.570908277798193
7.807730434278999,7.606903252934133,26.455441208480604
7.787647716144512,7.651429207245584,26.343889276639953
7.77402586525462,7.703886984097701,26.237251914506697
7.767011977138928,7.763884606362254,26.136494030226924
7.766699240061261,7.830984492165605,26.04254270335494
7.7731277652716955,7.9047044682270045,25.956283910974484
7.786285435567226,7.984518086304101,25.87855911779759
7.806108700640913,8.069854347876156,25.810161576843782
7.832483265364438,8.160096972077369,25.751832203839893
7.865244636035731,8.254583368768149,25.70425490817963
7.904178509308973,8.352603502771922,25.66805128626731
7.949021008655268,8.453398856823169,25.643774609667403
7.999458793472058,8.556161719543745,25.63190307115057
8.055129086079226,8.660035040361095,25.63283228697762
8.115619681507413,8.764113104925427,25.646867094058997
8.180469023849215,8.867443291122747,25.674212726270323
8.249166450576567,8.969029165699602,25.714965505207473
8.32115272208887,9.067835172971133,25.769103236614594
8.395820967177096,9.16279314799486,25.83647556363509
8.472518185258872,9.252810854773236,25.916794590236574
8.550547452210308,9.336782703404007,26.009626150148534
8.629170977329679,9.413602736877902,26.114382155042232
8.707614153284501,9.482179897329567,26.23031450619955
8.785070727689007,9.541455482883062,26.356511091480662
8.860709203208412,9.59042259106938,26.491894408330083
8.933680541994509,9.628147216113884,26.635223347928076
9.003127209406447,9.65379053016058,26.785098639717212
9.068193541481861,9.666631739794042,26.939972384618077
9.12803736131308,9.666090778152089,27.0981619961351
9.181842702996981,9.651749980301876,27.25786872051299
9.228833430727471,9.623373807231093,27.41720072257717
9.268287468377833,9.58092564370762,27.574200509060727
9.299551285910812,9.524580708129685,27.726876226276126
9.3220542281327,9.454734186459856,27.87323612796258
9.335322223965415,9.372003841488267,28.011325279204502
9.3389903857177,9.27722655176688,28.13926336253773
9.332814002322618,9.171448494210985,28.255282301934148
9.316677451511454,9.055908986848513,28.357762336499434
9.29060060504516,8.932018334045384,28.445265171466563
9.254742377945183,8.801330341990603,28.516562916279685
9.209401174349725,8.665510471449013,28.57066168749538
9.155012104059654,8.526300842584758,28.606818998949862
9.092140977912164,8.385483481355317,28.624554366478375
9.02147522825648,8.244843283057843,28.62365289650998
8.943812033736616,8.106132158658314,28.604161980326012
8.860044046228786,7.971035725172071,28.566381550993995
8.771143214123114,7.841143713032569,28.5108486524917
8.678143264014059,7.717925008984778,28.43831729978722
8.58212143851113,7.602707955668437,28.349734761081763
8.484180090226861,7.496666214203029,28.246215463490394
8.385428702624477,7.400810188728487,28.129013713506826
8.286966851234878,7.315983733878479,27.99949634293904
8.189868539499237,7.24286563443338,27.859116253995577
8.095168248992652,7.18197517168033,27.709387661175022
8.003848941261419,7.133680977743741,27.551863630625423
7.916832144909651,7.098212326021898,27.38811631655219
7.834970163020875,7.075672006902332,27.219720103251237
7.759040347409021,7.066049983931625,27.04823769107189
7.689741311061281,7.069237105653472,26.87520902186465
7.6276908905205,7.0850382511057015,26.7021428273719
7.57342562657902,7.1131844019231645,26.53051050257813
7.527401504113435,7.153343252081568,26.361741952870453
7.489995678910248,7.205128080441641,26.197223035012158
7.461508919063387,7.268104716415204,26.038294202630194
7.442168498798569,7.341796522287583,25.88624997222224
7.432131301147471,7.42568739577533,25.742338840990556
7.431486910610256,7.5192228634901666,25.607763309164255
7.440260505898247,7.621809391405539,25.48367968379976
7.458415394448976,7.732812084179624,25.371197366215355
7.485855063422041,7.851550983665702,25.271377350026544
7.522424655446407,7.977296210633764,25.185229680893737
7.567911810965143,8.109262225006063,25.11370965305661
7.622046852369235,8.246601510821078,25.05771254268347
7.684502318214419,8.388398024240917,25.018066705761548
7.7548918888170695,8.53366077712187,24.995524900908418
7.83276877764755,8.681317965111633,24.990753737641715
7.917623696393958,8.830212087141042,25.00432120103084
8.008882535468667,8.979096540724663,25.03668226699001
8.105903935994267,9.1266342117069,25.088162701229912
8.20797696356553,9.271398603800584,25.158941230987665
8.314319127589036,9.41187806704447,25.249030393094948
8.424075021534579,9.546483678595092,25.358256494339386
8.53631588724063,9.673561296602509,25.486239268160407
8.650040428176817,9.791408240355723,25.632371970833304
8.764177209394708,9.89829493966393,25.79580282288969
8.87758898242163,9.992491736913715,25.97541885683333
8.989079257870838,10.072300812050528,26.16983336615675
9.097401413288807,10.136092933197299,26.37737824614563
9.201270565279657,10.182348418232804,26.596102554672036
9.299378350574973,10.20970133645415,26.82377858107519
9.39041064916289,10.21698560307593,27.057916574653763
9.473068144554194,10.203281249342883,27.29578903675768
9.546089455033062,10.16795882127882,27.53446511484158
9.608276391657638,10.110719609647639,27.77085515660934
9.658520713456639,10.031629283441369,28.00176490438023
9.695831570455113,9.931142526951817,28.223958165835125
9.719362666104782,9.810116495134643,28.434226133847943
9.728438049007769,9.66981131744361,28.629460903741503
9.722575375851353,9.511876490205958,28.806730216448507
9.701505487286813,9.338322771929924,28.963350105428038
